,Unnamed: 0,id,uploader,time-from-upload,category,length,views-cnt,rating,ratings-cnt,comments-cnt,related-vids-cnt,controversial-score,POPULARITY
2223,2252,XZCZRTcY3uA,radrecycler,641.0,Music,268.0,76407,4.81,182,82,20,1.0732000994673263,1.0766196879875194
1124,1142,_LZel6Mu_xE,diegomaltaespinoza,769.0,Music,391.0,142839,4.98,164,64,14,0.44805690322670977,1.0664664239271784
187,193,wF8rPPpmAQc,mileyroxmyworld4ever,879.0,Music,300.0,72416,4.7,182,127,14,1.7537560760053028,1.0647845278725825
3779,3813,UWlUP4AqXU0,RenoLP,504.0,Music,236.0,83256,4.59,164,143,19,1.7175939271644085,1.0609504761904762
41,41,SfaxA9Q-9AQ,CBS,1134.0,News & Politics,177.0,25618,4.86,182,153,20,5.97236318213756,1.0601108289241625
4001,4035,Tsw34iBh0Bc,HeidiKelly,820.0,Music,245.0,86496,4.94,175,90,14,1.0405105438401776,1.0599829268292682
3134,3164,XxIjkBVEtyE,phoneshopuk,803.0,Entertainment,40.0,147828,4.53,116,347,20,2.347322564060936,1.0565746450809466
1312,1333,ihsfQxZ3Y8c,seoirse777,1087.0,Sports,36.0,1148,0.0,0,0,20,0.0,1.0561177552897885
2626,2656,#NAME?,powerballsvideos,1017.0,Sports,44.0,1073,0.0,0,0,0,0.0,1.0550639134709932
734,750,EzMrSCzK94E,IamPablo,860.0,Sports,57.0,84110,4.35,75,631,20,7.502080608726668,1.0550523255813953
2716,2746,dAHq7Uuorm8,coolsmurf,630.0,Entertainment,328.0,45913,4.95,189,42,20,0.9147735935356,1.050427777777778
2818,2848,ekFC-O7h7qQ,azmegas,765.0,Music,291.0,84987,4.69,154,217,20,2.553331686022568,1.050354117647059
3248,3278,QNDf03s0jwQ,omovies,1122.0,News & Politics,92.0,47432,4.57,192,130,20,2.7407657277787147,1.0497145098039216
3999,4033,o4QY5e6cWpo,poekie101,824.0,Music,281.0,115997,4.83,178,49,20,0.42242471788063485,1.049513058252427
2072,2101,_gy-9RvWZjs,GreenhouseEffectGE,1119.0,Music,234.0,53,1.0,1,0,20,0.0,1.0473637176050046
1137,1155,KGBE0c2OJKI,ZackScott,1120.0,Entertainment,503.0,38797,3.98,208,181,20,4.665309173389695,1.0434801785714285
3205,3235,6vZzUfv4_p4,EmoCurse,624.0,Film & Animation,254.0,28538,4.76,190,87,20,3.048566823183124,1.0371339743589743
690,705,feJ_441wK0g,LifeofApollos,1130.0,Entertainment,206.0,3552,4.68,184,165,14,46.4527027027027,1.0292633628318584
184,190,tTy__qMSoR8,supermac18,796.0,Comedy,55.0,63544,4.62,158,219,20,3.4464308195895756,1.0287891457286433
1893,1922,YSDCdz9zgN0,nerimon,1030.0,People & Blogs,595.0,6866,4.8,188,117,20,17.040489367899795,1.0260660194174758
127,129,kGpviK7Lu20,vegeta273,876.0,Comedy,419.0,21913,4.64,182,153,20,6.982156710628394,1.0224948401826484
1791,1820,yZnWP_9ezto,JRocker921,1129.0,People & Blogs,28.0,23,1.0,1,0,0,0.0,1.0203720106288752
224,230,6KdIGOXexWY,xMimiko,1110.0,Film & Animation,181.0,2177,4.91,186,104,20,47.77216352779054,1.0192212612612612
3559,3593,dXHNK6vA8Ck,Whiteboybeballin,960.0,Autos & Vehicles,586.0,27660,4.48,142,354,20,12.79826464208243,1.0189725
847,865,oga_4uoCvnA,oskay,799.0,Howto & Style,78.0,190392,4.36,140,169,20,0.8876423379133577,1.0176878598247812
3258,3288,mFXlnEYyym0,ShaneOMacfan101,847.0,Entertainment,536.0,62050,4.77,175,105,20,1.69218372280419,1.0130085596221958
3605,3639,37J1QSHt4dQ,4k4rii,926.0,Film & Animation,429.0,63666,4.61,161,198,20,3.1099802092168503,1.0089637796976243
1684,1712,mFjfM-DfFjw,mrsnickjonas915,1066.0,Entertainment,244.0,24668,4.9,174,133,20,5.391600454029512,1.008740712945591
1617,1645,F8GJIqPtJ68,somedia,1127.0,Music,221.0,15148,4.95,168,159,20,10.496435172960128,1.00404099378882
2139,2168,CyoGq79AYRA,thehilldotcom,1127.0,News & Politics,535.0,59318,2.09,237,453,20,7.636805017026872,1.0009635403726707
4006,4040,jOpPjh_VVEY,natiagaas,879.0,Music,263.0,50191,4.94,175,77,20,1.5341395867785061,0.9986001137656428
2862,2892,6Y_oPzPZiRU,parlophone,1057.0,Music,119.0,129023,4.44,153,194,20,1.5036078838656675,0.9953852790917692
3660,3694,#NAME?,mattharding2718,1001.0,Travel & Events,144.0,177625,4.43,166,82,20,0.4616467276565799,0.9948275524475524
2627,2657,PoKAQ6v0w1I,powerballsvideos,1088.0,Sports,33.0,1073,0.0,0,0,14,0.0,0.9862132352941176
1869,1898,awKwxwTYIXo,Altairw,577.0,Pets & Animals,115.0,100581,4.47,144,168,20,1.670295582664718,0.985997157712305
2727,2757,kvf7XRM5kkI,axxiss,449.0,Entertainment,599.0,50240,4.83,169,56,20,1.1146496815286624,0.9841630957683742
4022,4056,b-Tbc0dyq1Q,tkoslowski,863.0,Comedy,450.0,23087,4.76,190,53,20,2.295664226621042,0.9841520278099652
2934,2964,F76JasttBOs,BDE1981,737.0,Entertainment,570.0,193479,4.31,141,104,20,0.5375260364173889,0.9742323880597014
1864,1893,n92wFimRaKg,darksundance,828.0,Film & Animation,421.0,58615,4.83,163,105,20,1.791350336944468,0.9630810628019324
3827,3861,#NAME?,jpiedrahita,682.0,News & Politics,503.0,655,0.0,0,3,0,4.580152671755726,0.9604105571847508
2473,2503,WupozC4pDn4,mobileburn,1094.0,Science & Technology,63.0,144513,4.19,110,367,0,2.5395639146651163,0.9599959780621573
2288,2317,TA9BSkQgrGs,VancouverFilmSchool,1114.0,Entertainment,607.0,51216,4.18,196,92,20,1.796313651983755,0.9572548653500897
2980,3010,EVORo3iynPM,leemiller2,607.0,Sports,184.0,57325,4.16,174,136,20,2.3724378543392937,0.9542798682042833
637,651,A-WVsHlCY0I,zerocashfreebies,1131.0,Education,41.0,1078,0.0,0,0,20,0.0,0.9531388152077808
3238,3268,RRQaW1UQj9Q,TabathaS,558.0,News & Politics,433.0,54060,4.87,150,125,20,2.3122456529781723,0.9523817204301075
1787,1816,PJG3JD3c-V8,charlieissocoollike,1075.0,People & Blogs,18.0,27373,4.02,187,169,20,6.173967047820845,0.9462032558139535
1677,1705,WZ8NM-pgB6M,DKnight2007,831.0,Pets & Animals,78.0,50191,4.48,168,133,20,2.6498774680719652,0.9460383152827919
1834,1863,e4MP7pMyw94,NewsTv,954.0,News & Politics,28.0,8889,4.51,70,617,20,69.41163235459557,0.942017610062893
3677,3711,H8lejCJM3f8,djp132,751.0,Music,1107.0,19339,4.92,165,102,20,5.274316148715032,0.939550998668442
2296,2325,xIhPdbLD26o,VancouverFilmSchool,1022.0,Entertainment,81.0,117003,4.02,171,136,20,1.1623633582044903,0.9379043444227005
2315,2344,08hU_p48YBI,FrankieThaLuckyDog,1077.0,Music,536.0,148918,4.52,152,111,14,0.7453766502370432,0.9363111234911792
2652,2682,dlbJToqI3nU,Palmie01,988.0,Music,180.0,53808,4.91,155,118,20,2.1929824561403506,0.9335115384615386
995,1013,EL4ggXa1b8w,BunkumBros,740.0,Entertainment,143.0,112839,4.0,150,181,20,1.6040553354779818,0.9334851351351351
3670,3704,H0MwyQXI9k0,maryyy,695.0,Sports,254.0,44359,4.77,155,118,20,2.660114069298226,0.9211758992805754
2648,2678,R3UcFQPq80E,polloloco3,442.0,Film & Animation,274.0,47966,4.84,148,94,20,1.95972146937414,0.9188403619909502
3672,3706,cnwEglBufdE,911triumph,938.0,News & Politics,641.0,17515,4.43,175,119,20,6.794176420211247,0.9129227078891259
2148,2177,vukcu920V9M,jetsetshow,1122.0,Entertainment,410.0,94981,4.25,170,104,20,1.0949558332719176,0.9111532976827095
1939,1968,uP5jOoHAT3c,glenwhitekiss,1101.0,Entertainment,164.0,1003,0.0,0,0,0,0.0,0.9109900090826522
1112,1130,FWuYa5NiYqk,chuwichuwi,1064.0,Film & Animation,78.0,88091,4.78,159,68,14,0.7719290279370197,0.9108122932330828
1813,1842,VJPTbxX5Wkw,No1NumaFan,1043.0,Howto & Style,71.0,16617,4.66,175,74,20,4.45327074682554,0.9054319271332694
3716,3750,q2qximPa7co,LaBlogotheque,642.0,Music,325.0,43861,4.92,153,84,14,1.9151410136567795,0.9050793146417445
2219,2248,j8xI83Dx7LU,GuchiJnr,900.0,Music,237.0,205981,4.8,130,48,20,0.233031201906972,0.9008677777777777
3945,3979,goOPR-djG48,shawnspaz16,1056.0,Film & Animation,399.0,14186,4.79,150,168,20,11.842661779218949,0.8999337121212121
2349,2378,HlaDJoD2-Qc,thehockeyherald,1131.0,Sports,45.0,132665,3.79,87,451,14,3.399540195228583,0.8980288505747127
1106,1124,BrY4tGRltyg,jgrandin1,1128.0,Film & Animation,32.0,28530,4.51,156,166,20,5.818436733263232,0.8948525531914893
1609,1637,wrhmM5h8Dvw,somedia,1035.0,Music,231.0,24526,4.96,147,137,20,5.585908831444182,0.8898166183574878
157,163,Rv7tbFPXXmU,newzjim,706.0,Sports,309.0,47106,3.85,60,591,20,12.546172462106737,0.8887223796033994
2522,2552,RM8NWFjkmU4,WaroftheGalaxies,533.0,Entertainment,365.0,48323,4.68,139,146,14,3.021335595886017,0.8871822889305815
1391,1417,#NAME?,TomoRiordan2,1134.0,News & Politics,116.0,1006,0.0,0,0,14,0.0,0.8871252204585538
2303,2332,SXAR_TcOEqA,VancouverFilmSchool,1106.0,Film & Animation,152.0,52879,4.23,166,132,20,2.496265057962518,0.8819910307414106
625,639,E-4iVJprHEE,netwinner,786.0,People & Blogs,120.0,7427,4.71,24,758,20,102.06005116466945,0.8804891094147582
1147,1165,G6GoiaHQHYc,ZackScott,545.0,Comedy,21.0,57524,3.6,161,195,20,3.3898894374521937,0.880148623853211
2135,2164,FRUoKRXc4NM,crustybass,644.0,Music,298.0,42148,4.83,151,83,20,1.969251210021828,0.8777772049689442
2414,2443,IxG6WIHJ8P4,hans23334,1082.0,Music,185.0,116566,4.75,137,119,14,1.020880874354443,0.877481977818854
3671,3705,7Yz_Oi_6w0Q,timpkmn89,418.0,Entertainment,194.0,62043,4.91,134,69,20,1.112131908515062,0.8753682296650718
1013,1031,CyrObv7Gwe0,Chrisizzle23,1013.0,Comedy,188.0,18068,4.89,142,160,20,8.855435023245517,0.8722161303060216
502,515,wXE5frYiBO8,MikeDudeVlogz,1133.0,Nonprofits & Activism,10.0,3832,2.0,4,860,20,224.4258872651357,0.8713821712268315
854,872,Tr72CHwpdH4,oskay,696.0,Howto & Style,111.0,56252,4.6,149,105,20,1.8666002986560477,0.8712218390804597
4051,4085,e8bEzU2Tx7c,machinima,1088.0,Entertainment,35.0,53490,4.82,117,254,20,4.748551131052533,0.8671036029411765
838,856,04Ok0piOE2A,oskay,981.0,Howto & Style,34.0,98345,4.64,149,75,20,0.7626213839036047,0.8666097451580019
3106,3136,H5kUjIIgNgc,bsideentertainment,1079.0,Comedy,575.0,87571,4.38,153,114,20,1.3018008244738557,0.8652994068582021
3551,3585,N4mo9ZIHLSw,jawnv6,637.0,Entertainment,48.0,40191,4.4,107,331,20,8.235674653529397,0.864894191522763
2566,2596,gDPkpaBfj1g,ANTIDEUS,957.0,Music,69.0,825,0.0,0,1,0,1.2121212121212122,0.8620689655172413
2647,2677,WnBeUgbg-QY,kus4ever,772.0,Music,204.0,252001,4.31,108,65,20,0.2579354843829985,0.8569061658031087
2815,2845,dXIr646yKqs,menchester777,886.0,Music,535.0,62386,4.81,137,127,14,2.0357131407687623,0.85638309255079
262,270,QeLRteOgxeU,MuzicIdol,1134.0,Music,498.0,20898,4.88,147,114,14,5.455067470571347,0.8497885714285714
3602,3636,S2gYL4gbGCs,4k4rii,926.0,Film & Animation,546.0,67532,4.69,142,106,20,1.5696262512586625,0.844908725701944
3761,3795,AqDGe_lw7Sc,DOLLAS23,1051.0,Music,39.0,366453,4.49,102,33,14,0.0900524760337615,0.8396507897240724
284,293,n6nBHKz30UQ,xiaoqiann,798.0,Entertainment,120.0,72349,4.78,121,167,20,2.3082558155606847,0.8360429072681704
1268,1288,XHD5_dpXXDM,Chaos33176,1116.0,Entertainment,257.0,933,0.0,0,8,8,8.57449088960343,0.8360215053763441
3717,3751,qXQytTxf8bY,LaBlogotheque,642.0,Music,247.0,32585,4.96,148,51,20,1.5651373331287401,0.8358354517133957
3125,3155,FAyjdeEu7FA,harrisonm,924.0,Comedy,300.0,37170,4.61,152,94,20,2.5289211729889693,0.8349472727272728
3598,3632,yo64y5oLWIM,HeartArrowSubs,1054.0,Film & Animation,497.0,23681,4.91,145,99,20,4.180566699041425,0.8334177419354839
523,536,l-ZBTdLEDyg,Jonaslover1023,1131.0,Entertainment,47.0,3904,1.24,355,388,20,99.38524590163934,0.8316518125552609
1679,1707,Tqm1HxX_Vq8,Catesandwhatnot,780.0,Pets & Animals,26.0,107319,4.45,127,126,20,1.174069829200794,0.8287384615384614
2850,2880,n0Aqq_xbo80,Benny0606,580.0,Entertainment,77.0,121581,4.94,109,78,20,0.6415476102351519,0.8260824137931034
2447,2477,qkvlqM8XmsM,yayashi,361.0,Autos & Vehicles,436.0,15205,4.73,153,57,20,3.7487668530088785,0.8228091135734072
1119,1137,2r3K1wV3KuA,jgrandin1,1122.0,Comedy,177.0,27255,4.44,154,113,20,4.1460282516969365,0.8210514438502674
3595,3629,dgHCFoCOYxA,HeartArrowSubs,1081.0,Film & Animation,557.0,23904,4.9,135,135,20,5.647590361445783,0.8186128584643848
2428,2458,1J4PKztKHCY,afilmspalestine,1011.0,News & Politics,587.0,826,0.0,0,0,14,0.0,0.8170128585558852
3645,3679,GvtzSpxts4Q,komingfai,1019.0,People & Blogs,194.0,830,0.0,0,0,0,0.0,0.8145240431795878
1349,1370,wEm3akbn4zQ,mrdollarun,1080.0,Entertainment,62.0,878,0.0,0,0,20,0.0,0.812962962962963
2513,2543,5uEn3xZMX2g,roflmao88,1117.0,Entertainment,215.0,26400,4.33,163,83,14,3.1439393939393936,0.8124247358997313
2324,2353,NojLmuup_eM,corazonazultw,930.0,Music,598.0,73944,4.83,138,65,14,0.8790436005625879,0.8110496774193547
844,862,RtB-iAF4GS0,oskay,652.0,Howto & Style,20.0,133142,4.46,112,107,20,0.8036532424028481,0.8107255214723926
3746,3780,2olI7V1L3FE,WinterRose86,870.0,Music,245.0,161607,4.68,123,45,14,0.27845328482058324,0.806395172413793
2832,2862,AGosYIlXdmU,LazyLightning66,802.0,Entertainment,354.0,47911,4.89,131,103,20,2.1498194569096865,0.8033294014962593
909,927,o4x0O8kVLN0,863505,981.0,Music,425.0,38187,4.8,120,184,20,4.818393694189122,0.7989266055045872
980,998,o23Gf5mHif0,ShdwHg,1072.0,Entertainment,137.0,43577,4.71,103,272,20,6.24182481584322,0.7977801865671641
269,278,zv4spX-VBak,LynBowenaboj,1135.0,Entertainment,243.0,902,0.0,0,1,20,1.1086474501108647,0.7947136563876652
3109,3139,w8QzcS7g52g,louisck,664.0,Comedy,789.0,24738,4.46,151,83,20,3.3551620987953754,0.7937160240963855
2351,2380,LLwR1uTZwR4,mikedaud29,1134.0,Sports,46.0,898,0.0,0,0,14,0.0,0.7918871252204586
1337,1358,u4HU_l5u0h4,94melee,1081.0,News & Politics,90.0,109155,3.77,144,146,14,1.3375475241628878,0.7898559481961147
1817,1846,PWS-eKOB9CM,Hughsnews,969.0,Entertainment,464.0,3520,4.73,146,94,20,26.704545454545453,0.7882126109391125
429,439,tjiX6luFKeo,GamingMazterResponds,1132.0,Comedy,46.0,6185,2.0,244,292,20,47.21099434114794,0.7854637809187279
689,704,BMu9x8M1jp0,HaenBlackwoodfhbdly,1131.0,News & Politics,98.0,34298,4.55,94,327,14,9.534083620036153,0.7850253757736516
3527,3561,Td29-SApubM,AssociatedPress,1081.0,News & Politics,63.0,63268,4.77,132,96,20,1.5173547448947333,0.784167289546716
425,435,fVHpd0KsNlY,TeaBagProductionz,1132.0,Comedy,164.0,12318,4.16,158,116,14,9.417113167722032,0.7841616254416961
442,454,r--isUxXPiI,TraysonRubio,1110.0,Entertainment,118.0,12994,4.2,141,177,20,13.621671540711098,0.7809063063063063
2713,2743,T2nd5tejVcU,cherishejang,1074.0,Music,391.0,39005,4.91,124,135,20,3.4610947314446867,0.7801575046554935
2408,2437,K28kMVrtMmE,pooldoggy21,1120.0,Music,409.0,134575,4.43,109,176,14,1.3078209177038826,0.7790262499999999
3935,3969,pcjuCotJYj8,CendRV,951.0,Comedy,315.0,77856,4.8,127,84,14,1.0789149198520345,0.7754675078864354
1482,1509,gZQCzWO1028,aka32,1033.0,Sports,18.0,801,0.0,0,0,20,0.0,0.7754114230396902
365,375,YpvWyZLinRo,iownhalonoobs,1035.0,Howto & Style,137.0,29391,3.81,90,400,14,13.609608383518765,0.7712971014492752
2718,2748,pljZszV4XU4,jadedgal89,647.0,Entertainment,599.0,140197,4.89,105,39,20,0.2781799895860824,0.7691377897990727
2333,2362,SeHXpWkRkxo,TgirlQueensland,1129.0,People & Blogs,57.0,116712,1.62,325,139,20,1.1909657961477826,0.7688764393268379
2831,2861,uG43FfvTvVk,charliechesney,486.0,Sports,174.0,116071,3.62,123,82,14,0.7064641469445425,0.7660892181069958
68,69,yhGd25KcOh4,spityogamecom,852.0,Music,187.0,164387,4.82,108,47,20,0.2859106863681435,0.7605024882629109
1021,1039,AYePc-YeWvk,Cloudtan,1072.0,Entertainment,49.0,26865,4.64,98,279,20,10.385259631490788,0.7587806343283583
4042,4076,JnsOORuRB-M,Jasafar,461.0,Pets & Animals,379.0,45076,4.81,130,35,14,0.7764664122814802,0.7580787418655097
3193,3223,SooZZEha3aQ,hyperpie8,626.0,Film & Animation,390.0,23753,4.84,135,63,20,2.6522965520144823,0.754344089456869
4007,4041,LsfxSZiJG7s,MeryKristi,905.0,Music,254.0,46674,4.95,128,69,20,1.4783391181385783,0.7541734806629835
3232,3262,cCIdn7uCL4g,restarea,626.0,Comedy,122.0,43272,4.93,126,63,14,1.4559068219633944,0.7533046006389776
1756,1784,13HvTXVuEb8,Viet4lyfeboy,1121.0,Music,215.0,844,0.0,0,1,20,1.1848341232227488,0.7528991971454059
1613,1641,0oncHBjrmT0,somedia,1125.0,Music,342.0,10017,4.86,125,134,20,13.377258660277528,0.750404
351,361,wUhiYj1q1GI,mustafasjw,892.0,Entertainment,62.0,669,0.0,0,4,0,5.9790732436472345,0.75
759,777,twhcvq5JIUY,hggh22,1080.0,People & Blogs,599.0,42388,3.75,171,68,20,1.6042276115881855,0.7484981481481482
2979,3009,pDJYZZ0thqI,freakyfletcher,562.0,Sports,58.0,96711,4.82,109,46,20,0.47564392881885204,0.7434636298932384
3714,3748,1n6uV9wqpuU,thehuman83,479.0,Music,259.0,48195,4.95,120,47,20,0.9752048967735243,0.741615866388309
1969,1998,2VfjJi2qjR8,buckpowerLA,1133.0,News & Politics,83.0,16613,4.79,126,123,14,7.403840365978451,0.7412028420123565
3587,3621,cT2Bb8r134E,HeartArrowSubs,1110.0,Film & Animation,321.0,22112,4.91,122,118,20,5.336468885672938,0.7369407207207207
489,502,GY8Yk9uD1bc,AxolotlVids,603.0,Comedy,216.0,25089,3.89,157,84,18,3.3480808322372355,0.7363369651741293
4002,4036,ehnLt-XE08g,capria83,625.0,Music,133.0,146650,4.51,98,56,20,0.38186157517899766,0.7326199999999999
1176,1194,RPqfTHK65CI,notdavidlynch,1113.0,Comedy,137.0,19808,4.36,152,49,14,2.4737479806138936,0.7295169451931717
710,725,#NAME?,SamHarrisCOM,996.0,Comedy,121.0,28410,4.87,117,129,20,4.540654699049631,0.7273140963855421
2507,2537,A3_n0B1EaOY,Plinio911,908.0,People & Blogs,219.0,50892,3.97,127,167,14,3.2814587754460427,0.7272384581497797
2355,2384,LGQKEIX7-Sk,cpp87,1066.0,Music,275.0,119478,4.85,110,80,14,0.6695793367816669,0.7255806754221388
534,547,JqoKuW0NS8g,Marutodubber,1059.0,Comedy,617.0,12375,3.69,174,70,20,5.656565656565657,0.723745552407932
3616,3650,HPy3cfxuKxk,sweenese24,918.0,Music,282.0,33233,4.73,113,152,14,4.573767038786748,0.7226915250544662
1446,1473,CMGEKUZD2mo,wiggywhackers,1132.0,Nonprofits & Activism,161.0,818,0.0,0,0,20,0.0,0.7226148409893993
2220,2249,WWWl8LfAMlY,jfar23,726.0,Music,269.0,20862,4.96,132,39,20,1.8694276675294794,0.7224555371900826
1062,1080,fyS6t6-KrFo,bnprenaissance,934.0,News & Politics,280.0,5384,4.12,119,225,20,41.79049034175334,0.7210444539614561
3697,3731,Eje59KAeP_c,jolandawelf,929.0,Pets & Animals,30.0,668,0.0,0,1,0,1.4970059880239521,0.7190527448869752
140,143,uzv-gkiSjEk,TAIYOWHALE,1124.0,News & Politics,156.0,20435,3.99,78,389,20,19.03596770247125,0.7184006049822065
2466,2496,nKADpYRbaHM,semiot,937.0,Entertainment,49.0,673,0.0,0,1,20,1.4858841010401187,0.7182497331910352
3591,3625,XAgEFctfWR0,HeartArrowSubs,1079.0,Film & Animation,396.0,21649,4.94,120,105,20,4.8501085500485015,0.7178639481000928
3557,3591,K4i7PEClSF8,angelofevil69,691.0,Entertainment,238.0,75573,5.0,4,588,20,7.780556547973482,0.7173675832127351
2971,3001,s2Fd1RAxHAE,craigskitz,810.0,Sports,438.0,97419,4.85,109,68,20,0.6980157874747226,0.7169203703703704
285,294,Du36up8CB04,hellokittyfanchelly,614.0,Entertainment,60.0,86084,4.66,107,78,20,0.9060917243622508,0.7168219543973942
2479,2509,Dl4km0v-P60,all4tubekids,1126.0,Travel & Events,321.0,8811,5.0,129,63,20,7.150153217568948,0.7158250444049734
1449,1476,P9AkBkQ3pDU,edisonlovebobo,1134.0,Nonprofits & Activism,24.0,810,0.0,0,0,20,0.0,0.7142857142857143
434,444,_E_k0bxyJO8,sp33dvidios,1131.0,Music,82.0,6661,2.23,257,135,20,20.26722714307161,0.7139994783377542
3038,3068,EPfDHJ4xCjs,deadlycomputervideo,968.0,Entertainment,44.0,685,0.0,0,3,0,4.37956204379562,0.7076446280991735
3592,3626,tyUXmYQDGbA,animegrl5819,497.0,Entertainment,234.0,42154,4.85,117,50,20,1.1861270579304455,0.7022669014084506
2856,2886,v5o0dwRc0HE,frousstax,454.0,Music,191.0,41569,4.83,120,31,20,0.7457480333902667,0.7021616740088106
3204,3234,d67J_5EVphE,tori99,751.0,Film & Animation,290.0,16248,4.86,125,71,20,4.369768586903003,0.7001351531291612
3694,3728,LZJUJFdY7wc,reneewoerdman,922.0,Pets & Animals,118.0,644,0.0,0,0,0,0.0,0.6984815618221258
1614,1642,x03nM4h2JiM,somedia,1127.0,Music,298.0,24324,4.8,122,91,20,3.741160993257688,0.6981829636202307
1520,1547,RLeLtDIdTuY,tarocco34pookmail,1134.0,Comedy,603.0,16362,4.92,127,58,14,3.544798924336878,0.6972685714285715
773,791,_Rg_EgN5c7g,hvkumar,817.0,News & Politics,306.0,567,0.0,0,0,20,0.0,0.6940024479804161
1686,1714,YZIn9lZEEsk,IJAB1234,1090.0,Entertainment,59.0,17679,4.89,105,163,20,9.219978505571582,0.6926692660550458
2556,2586,pXxF5GM0Gqc,TradingIsmyLife,1069.0,Education,460.0,739,0.0,0,0,0,0.0,0.6913002806361085
853,871,utAGibfY-V4,oskay,757.0,Howto & Style,255.0,51026,4.63,121,63,20,1.2346646807509898,0.6906355482166446
2770,2800,7_unbPYzlyo,rolletrubadur,1006.0,Music,103.0,693,0.0,0,1,20,1.443001443001443,0.6888667992047713
3554,3588,ZPyq_6c5tZc,thegoldglove07,1058.0,Entertainment,569.0,11801,4.56,94,246,20,20.84569104313194,0.6857940642722117
3819,3853,s_w-rW2C-ro,pudge4life,707.0,Sports,354.0,484,0.0,0,1,14,2.066115702479339,0.6845827439886846
3668,3702,9TLsV4dz_pk,audunerlien,623.0,Music,550.0,29510,4.92,118,56,20,1.8976618095560827,0.6839275762439806
1948,1977,vEdZV6Zitnw,Rgal73,683.0,Entertainment,29.0,120863,4.86,88,79,14,0.6536326253692196,0.6836390043923866
1882,1911,fpKxbgSXDZM,Wattstone,603.0,Entertainment,245.0,16139,4.64,126,69,20,4.275357828861764,0.6804045107794361
3360,3392,v9EPv8rjj_8,MaudusKiwie,841.0,Entertainment,383.0,572,0.0,0,1,0,1.7482517482517483,0.6801426872770512
2707,2737,x6PEsM3rQpI,FireSandra,1084.0,Entertainment,216.0,20820,4.94,117,82,14,3.9385206532180597,0.6791866420664207
2318,2347,1F2uD5BjfEw,azyprincess,698.0,Music,330.0,137285,4.32,93,75,20,0.546308773718906,0.6734433810888253
3994,4028,k26b9vTaJNA,Monsentiment,885.0,Music,225.0,73748,4.87,113,39,14,0.5288279004176384,0.6726410734463277
1149,1167,YaUmcG3iors,EricTucson,738.0,Entertainment,158.0,78711,4.49,107,83,20,1.0544904778239381,0.6700844715447155
2047,2076,VgpixljEMeQ,rachelblot,1077.0,Entertainment,21.0,718,0.0,0,0,0,0.0,0.6666666666666666
3259,3289,nKhtqNGXjnA,Tombst1,904.0,People & Blogs,435.0,40928,4.85,108,95,20,2.3211493354182955,0.6640743362831858
3790,3824,TgJAHySMORU,petry,694.0,Music,405.0,51901,4.63,108,89,20,1.7148031829829868,0.6638253025936599
3082,3112,8vjLllFRnoQ,cpozzer,954.0,People & Blogs,209.0,124835,4.38,104,76,14,0.6088036207794288,0.6623742976939203
1691,1719,x-dU6Vgzieo,ILUVJOBROS,1103.0,Entertainment,199.0,5882,4.87,111,114,20,19.381162869772186,0.6599027289211242
2285,2314,kWMmbP_7IRA,artisttheone,821.0,Entertainment,255.0,36404,4.74,112,83,20,2.2799692341500934,0.658221047503045
40,40,aYHBqH_xbCw,Ryokibin,1133.0,News & Politics,521.0,11327,4.77,96,190,14,16.77407963273594,0.6579173521624007
