,id,uploader,time-from-upload,category,length,views-cnt,rating,ratings-cnt,comments-cnt,related-vids-cnt
302,GDpuAqSzf9Q,SecretLivesOfWomen,1133.0,Entertainment,40.0,1981,4.5,12,13,14
303,W5oYisN-DFk,SecretLivesOfWomen,1133.0,Entertainment,55.0,1405,4.43,7,10,20
305,BBQnwuS4RgA,SecretLivesOfWomen,1134.0,Entertainment,31.0,361,3.0,2,1,20
306,QxpAy5K8Btg,SecretLivesOfWomen,1133.0,Entertainment,38.0,743,4.0,4,2,20
307,cWPsL31ALVo,thesecretcollection,1104.0,Film & Animation,188.0,344,4.5,4,3,20
308,hV-_Cg_Wb9E,thesecretcollection,1105.0,Film & Animation,53.0,321,5.0,1,0,20
309,ZyFRjfDhZbk,bridgingheaven,865.0,Entertainment,3517.0,2653,4.27,11,7,20
310,#NAME?,bethiemw,1028.0,Entertainment,353.0,16961,4.48,33,21,20
311,K-FIEd_CekM,ForaTv,1001.0,News & Politics,332.0,7610,4.86,81,65,20
312,qdKby7boXcU,TubeTop100,866.0,Entertainment,68.0,10284,3.29,7,2,20
313,luB-JA8u8Fk,rasavonwerder,1135.0,Education,601.0,488,4.75,8,0,20
314,iZHwdwLGbuA,JasonBentleyJones,892.0,Entertainment,29.0,3881,3.82,33,7,14
315,37vthK3EPeM,Nimwghen,862.0,News & Politics,302.0,16332,4.59,22,24,14
316,H3v3vWNp-YU,Insightful,883.0,Music,259.0,104173,4.86,202,95,14
317,xGb6tnuhDfM,bigassfarts69,1090.0,Autos & Vehicles,25.0,4110,2.33,6,25,20
318,p_Je2J3aORA,oKoAo,1088.0,Sports,149.0,15190,4.12,32,40,20
319,6kO2_FBPC4o,SheilaKelleysSFactor,910.0,People & Blogs,41.0,12531,4.0,5,4,20
320,dWKfN85xrFA,SecretLivesOfWomen,1134.0,Entertainment,31.0,1413,3.67,6,5,14
321,phL0RLKL8bc,MarcyFromMaui,632.0,People & Blogs,154.0,2311640,4.79,1766,881,14
322,nTPV42xmwRQ,lovebugg1986,1135.0,People & Blogs,54.0,223,2.33,6,10,20
323,6ChAZxm49wc,InfamousProject,1008.0,Travel & Events,292.0,3065,4.33,15,15,20
324,C32_Rna_mko,expertvillage,959.0,Howto & Style,89.0,708,1.0,1,1,20
325,XBYo6w9H8_A,StudentMovies,932.0,Film & Animation,32.0,16725,4.25,28,10,20
326,GrvhZBZ5n_k,bodybuildingcourse,1113.0,Howto & Style,116.0,1661,3.33,3,0,20
327,3xTk7ppDHWM,pennylucky,1107.0,Comedy,469.0,334,5.0,2,2,0
328,cv9Tn-j8z3c,missglamorousprom,1056.0,People & Blogs,39.0,132,0.0,0,0,0
329,t9M9auFsJMs,amy04,973.0,Howto & Style,202.0,9671,4.22,45,23,20
330,5h4lC7bTf3I,fineartspot,1115.0,Education,98.0,163,0.0,0,0,0
331,QLkXs65x44s,chocopicante,1078.0,Entertainment,187.0,41,0.0,0,0,0
332,3nSPbdOS4-g,dedelopez,634.0,Music,197.0,16149,4.86,28,18,20
333,Jhzia5ZO17M,daydreamingprincess,977.0,Film & Animation,142.0,22576,4.73,37,70,20
334,okuPTgzHTe0,newrealm06,879.0,Travel & Events,151.0,3526,2.4,5,5,20
335,YS_6PJmwBKA,Perrygarl,803.0,Sports,308.0,1239,5.0,3,11,0
336,SYnr6NMMzE4,Orangutangz,1101.0,People & Blogs,269.0,633,4.5,2,4,20
337,O0v7jyj1jok,GaloreDefined,1114.0,People & Blogs,212.0,1854,4.83,6,5,20
338,JyrB_R9cbkA,Timnic23,726.0,Sports,264.0,16102,4.71,14,13,20
339,4Du5CNQuPhQ,venomjojo,1127.0,Science & Technology,555.0,1193,5.0,2,1440,20
340,79L-NOZZxQw,fineartspot,1134.0,Education,98.0,51,0.0,0,0,0
341,3NgXUJJO8II,flairshow,983.0,Entertainment,554.0,1965,5.0,1,3,20
342,lk_R1NCMRAg,mohd222cp,1135.0,Music,230.0,3084,4.38,26,29,20
343,I7iPSp9VRFo,stageleft4life,1135.0,Music,215.0,231,1.9,10,5,20
344,_s2PPML9r9o,davoodnpussy,1135.0,Music,63.0,627,1.0,8,10,20
345,rzTFXp-CaKs,debz28,1136.0,Music,120.0,148,5.0,1,2,20
346,2-tOL6R45Ig,Nahulanham,1067.0,Entertainment,409.0,5722,2.64,11,4,20
347,o6yFvzZx7A8,Snuttebubbe,1136.0,Music,236.0,206,0.0,0,0,20
348,6nJKD-FcLwI,oneshot500,1131.0,People & Blogs,53.0,539,1.92,13,2,20
349,9mlnrtRMa-M,HollaAtMe99,1034.0,Entertainment,326.0,10294,3.37,46,70,20
350,QZxrUo3Hacg,mclorkus,1058.0,Entertainment,204.0,5683,3.67,24,42,20
351,hLy1MmVU_ko,cmdcmd20,1007.0,Comedy,78.0,9736,0.0,0,8,20
352,wgXhN7lHXZs,jackattack180,1055.0,Entertainment,549.0,2458,0.0,0,14,20
353,UbK8fYTi_UQ,jamieyoungsongs,1104.0,Howto & Style,299.0,518,0.0,0,2,20
354,WZoMBFzDt6A,uchihake,1090.0,Entertainment,84.0,1220,4.38,8,11,20
355,xnGKjmcw7MM,Joshes16,1132.0,Entertainment,193.0,62,5.0,1,1,20
356,p3hJBIJD9bw,sefonty,1003.0,Howto & Style,306.0,665,3.0,2,2,20
357,tIF5DIwY4Ww,Hellf1ghter,892.0,Howto & Style,81.0,3498,3.22,9,23,20
358,JrDoLQZ3amU,remixforthemasses,1125.0,Entertainment,294.0,283,4.75,4,0,0
359,ENxpzfsOfio,marouca1,921.0,Howto & Style,312.0,317,3.0,2,4,20
360,NEHgvPvBfuI,mark20070,682.0,Entertainment,51.0,4420,3.18,11,103,20
361,wUhiYj1q1GI,mustafasjw,892.0,Entertainment,62.0,669,0.0,0,4,0
362,5XDm6dM6CL4,getit4freedude,1063.0,Howto & Style,76.0,1940,2.75,4,0,20
363,FG-j841ezPw,FreeHackMaster,1103.0,Howto & Style,205.0,290,5.0,2,0,20
364,ntCIV3-OBpA,Wind2Destiny,1134.0,Howto & Style,53.0,83,5.0,1,2,20
365,Axm8ehXLilM,HowToGetFreeThings,1133.0,Entertainment,193.0,41,0.0,0,0,20
366,2cI58Nz3rvI,cmdcmd20,1007.0,Entertainment,78.0,1098,0.0,0,0,0
367,r57G8iVxoIg,puebloplug,1133.0,Science & Technology,29.0,424,4.2,5,11,20
368,gHSE1DRYkKs,puebloplug,1130.0,Science & Technology,21.0,3236,3.5,24,21,20
369,uGoK628b0ck,pat2darooney,1131.0,Science & Technology,79.0,62819,2.23,44,3165,20
370,J4wCV69uwJ0,bubtime,1135.0,Science & Technology,6.0,24,0.0,0,0,20
371,2sFBDM-rkns,JoJoBinxProductions,1135.0,Science & Technology,82.0,26,0.0,0,1,20
372,reEJTjKPYKc,xXBR4D3NXx,1130.0,Science & Technology,62.0,542,3.8,10,18,20
373,pxMiKt4VTHs,HOCKROCMAN,1133.0,Science & Technology,4.0,79,1.0,1,3,0
374,OL5Vc9pRLa8,davidisbetterthenyou,1131.0,Science & Technology,9.0,367,1.0,4,4,20
375,YpvWyZLinRo,iownhalonoobs,1035.0,Howto & Style,137.0,29391,3.81,90,400,14
376,tXAfMNYxEgk,poptartkid01,1133.0,People & Blogs,80.0,102,5.0,1,4,20
377,h-1docf3qiQ,poptartkid01,1131.0,Science & Technology,30.0,218,1.0,4,3,20
378,bgWToe8ygEc,mousey685,1133.0,Science & Technology,22.0,99,1.0,7,4,0
379,vwNbeMVyTGo,lzmsswrestling,1133.0,Science & Technology,6.0,105,1.0,1,2,20
380,vpkTBbUI2O4,LMcorporations,1121.0,Science & Technology,114.0,16765,4.0,10,14448,20
381,b9HurVwlLXw,iownhalonoobs,1121.0,Howto & Style,227.0,2351,3.43,14,39,20
382,bp8ybWWtVkA,TyrantBoyz,1046.0,Entertainment,200.0,1856,3.4,5,6,20
383,n_HKiuQwP-4,IYIasteI2,1127.0,Howto & Style,313.0,2835,5.0,1,16,20
384,AelsCTq5wnw,amandaehh,1134.0,Comedy,141.0,165,5.0,1,10,20
385,69e1YuCWAg8,RhettandLink,996.0,Education,268.0,13293,4.52,86,59,20
386,YWsGLAay19A,SraahAlbanyvuoyje,1131.0,Film & Animation,22.0,550,0.0,0,19,20
387,MFZAqbjLt6Y,matt3568,1105.0,Science & Technology,77.0,488,2.33,3,3,20
388,tMdJIrtGucU,undaskkore,1129.0,Science & Technology,92.0,105,3.0,2,2,20
389,0lb33if4UA8,matt3568,1107.0,Science & Technology,447.0,172,5.0,3,0,8
390,WP8j9x_6JM8,gagnepm2007,1108.0,Entertainment,30.0,78,0.0,0,0,20
391,3ciKX1oPPzk,kaygabs,1131.0,Howto & Style,47.0,36,0.0,0,0,0
392,vXEWW2-VRIo,matt3568,1108.0,Comedy,361.0,131,3.0,2,1,0
393,m0esJ3AmfRw,DRJ0K3R,1112.0,Science & Technology,275.0,55,5.0,3,0,20
394,osuM0-4Ba5Y,davidisbetterthenyou,1132.0,Entertainment,50.0,74,1.0,2,6,0
395,Wf7vAKFnx9I,undaskkore,1129.0,Science & Technology,140.0,5515,3.79,24,3438,20
396,nzNFVAIxvV0,Heinz9493,1129.0,Howto & Style,277.0,2766,4.2,10,11,20
397,Y5NIBctPtec,thand12,1129.0,Howto & Style,385.0,727,1.0,1,2,20
398,EiLb9xG3-lY,squishless,642.0,Entertainment,309.0,767084,4.0,4,9794,14
399,0P6xpDFRG8E,ipodtouchPROhacker,1129.0,Howto & Style,67.0,738,3.0,2,2,20
400,dI7XileC4q4,MjjTV,1129.0,Science & Technology,124.0,2638,5.0,9,23,20
401,_vQAhDY8KNk,rrsx01,1129.0,Science & Technology,46.0,328,0.0,0,1,20
402,eoAwgK787R8,jjamesj2,1128.0,Education,193.0,486,2.14,7,4,20
403,uTn9UNz1QFs,KaosDOSK,1128.0,Entertainment,103.0,578,3.0,6,7,20
404,QbKcGSMo5IQ,LILKING32,1128.0,Film & Animation,27.0,79,0.0,0,4,0
405,_ksPVNvlpvg,SpodProductions,1128.0,Entertainment,34.0,866,3.0,2,3,20
406,ZJ3mA6R2AxU,MjjTV,1129.0,Science & Technology,122.0,2252,4.5,14,15,14
407,qkOLS3b3GYc,sly4ever555,1129.0,Science & Technology,183.0,126,3.0,5,9,20
408,bj_A74W897I,bumuckl,1129.0,Science & Technology,89.0,350,5.0,1,2,20
409,rpq5WGPHqZU,kewler26693,1129.0,Howto & Style,42.0,118,5.0,2,1,0
410,avb9o-QE7OA,GhostMirror3567,1129.0,Entertainment,87.0,87,5.0,2,1,20
411,RtXybp7PtE4,timurmurmur,1025.0,Science & Technology,82.0,101801,4.35,55,183,14
412,Bw_WgYo8Dbc,bbfreebie,905.0,Howto & Style,497.0,331543,4.62,377,1463,14
413,k99FN0CVOyM,xnetmaniax,1129.0,Science & Technology,46.0,426,0.0,0,1,0
414,v2Vhlg6s2B0,jigitz,1109.0,People & Blogs,102.0,8151,3.43,44,145,20
415,p78IR6m30oA,mkers99,1129.0,Entertainment,86.0,497,1.0,1,6,20
416,bnJF2dqX6_M,WasteTimeChasingCars,1135.0,People & Blogs,237.0,1967,4.19,36,75,20
417,Fne-iaW2Mec,findthekey14,1124.0,Music,240.0,161,5.0,3,8,20
418,KuTOzUEZlD4,Dcavolli,1135.0,Science & Technology,96.0,209,4.0,1,3,20
419,oSE_Ff1gILU,1mResponder,1135.0,Science & Technology,35.0,83,0.0,0,2,20
420,zaW22HTRkvY,davidisbetterthenyou,1135.0,Science & Technology,56.0,269,1.0,3,8,20
421,f0Vh2vdeGJs,puebloplug,1136.0,Science & Technology,30.0,35,5.0,2,2,20
422,n_bPIvCUk3k,JoanneKittccdqml,1134.0,Film & Animation,47.0,802,2.33,3,19,20
423,2-uFLo45Qus,iRespond2U,1135.0,Science & Technology,18.0,86,0.0,0,1,20
424,9siYskifAJY,BlockBusterCo,1133.0,Entertainment,7.0,168,5.0,3,29,20
425,bd6Og1-uMN4,webigman22,1067.0,Entertainment,122.0,1110,2.33,6,10,20
426,yKQ0zz_oFnI,macbookairmaster,1118.0,Science & Technology,348.0,277,3.0,2,9,20
427,gAtFNR36Guw,Juiceblogs,1135.0,Science & Technology,68.0,274,4.69,13,421,20
428,bInw8dLfRPg,theshaggyskinhead,1112.0,Howto & Style,5.0,152,0.0,0,2,20
429,gRy8LTeQtBw,macmostvideo,939.0,Entertainment,394.0,1061,4.29,7,2,20
430,q5A5pCvAgIw,musicvideos08,1103.0,Science & Technology,181.0,34891,4.11,62,75,20
431,izo9_L8DPLs,punjabibloodfk,1131.0,Entertainment,20.0,484,5.0,2,11,20
432,yyZdurhVokU,Whatsthehub,1094.0,Film & Animation,30.0,11979,2.73,22,26,20
433,jHOOL-d7qoY,GettyProductions06,1135.0,Entertainment,19.0,21,0.0,0,0,20
434,2E9EFGhl-9c,RotteArmija,1107.0,Comedy,108.0,48625,3.48,323,133,14
435,fVHpd0KsNlY,TeaBagProductionz,1132.0,Comedy,164.0,12318,4.16,158,116,14
436,7m_hBv90Vc0,AnachronaMatthewwpir,1134.0,Comedy,171.0,1329,2.67,55,20,20
437,9slR5N92zJU,soufeastlondon,1134.0,Comedy,54.0,1213,1.94,51,20,20
438,b8nXNkdKuJI,choksuaker,1132.0,Comedy,86.0,5630,1.94,179,106,20
439,tjiX6luFKeo,GamingMazterResponds,1132.0,Comedy,46.0,6185,2.0,244,292,20
440,FPyISz-IsVg,puebloplug,1131.0,Comedy,15.0,3178,1.7,91,78,20
441,s1t5oGgW6wc,gamesboy11,1134.0,Comedy,217.0,550,1.4,20,22,20
442,T1dNnSuJOeU,atomicsoda88,1005.0,Entertainment,304.0,4361,4.44,27,49,14
443,8a_16yvbYxE,davidisbetterthenyou,1132.0,Comedy,7.0,798,1.53,15,34,20
444,_E_k0bxyJO8,sp33dvidios,1131.0,Music,82.0,6661,2.23,257,135,20
446,e3xLWmRHMfY,beerboy12345,1132.0,Comedy,60.0,2853,1.45,83,123,20
447,BsbaW9M15-M,chinesemobster,1132.0,Nonprofits & Activism,212.0,370,2.33,3,15,20
448,glrAA4YdEmM,chinesemobster,1132.0,Entertainment,69.0,298,5.0,2,1,20
449,vlFRWzf9v1I,KarlYTHE1992th,1132.0,Comedy,152.0,1052,1.35,34,15,20
451,0ozxPRnJZ-U,beefn1000,1131.0,Comedy,33.0,319,5.0,2,7,14
452,szJ0Cfm1h8U,puebloplug,1133.0,Comedy,34.0,108,5.0,3,2,20
453,leLkRXXtDhY,chidarou,1132.0,Comedy,164.0,544,1.22,36,23,20
454,r--isUxXPiI,TraysonRubio,1110.0,Entertainment,118.0,12994,4.2,141,177,20
455,GI4vS7gJO7w,TraysonRubio,1131.0,Music,123.0,3697,2.77,62,45,14
456,nNZKQ3Vp2aE,SillyChester,1130.0,Education,26.0,19580,1.58,994,585,20
457,HYK84E2ivaM,krock1616,1135.0,Comedy,69.0,205,1.29,28,28,20
458,nAxx9yzuvpo,coconado,1133.0,Entertainment,38.0,906,2.64,25,17,20
459,f8PG1kwQ-Dw,skrekkgruppen244,1131.0,Comedy,272.0,4756,1.77,57,6,20
460,4ajpZLYOYCw,pman776,1130.0,Comedy,131.0,2186,1.5,62,94,20
461,8GwutAcFX-o,brandonnajera44,1130.0,Comedy,254.0,4823,1.43,103,37,20
462,optxJSwN5Iw,rsivracer,1133.0,Comedy,12.0,655,1.39,31,11,20
463,uZXrIw_is6E,thtguy23,1133.0,Comedy,158.0,1589,1.55,67,76,20
464,KnoNr4Bw62s,iRespond2U,1135.0,Comedy,7.0,45,0.0,0,1,20
465,CCLiZNraIuw,keith3600,1132.0,Comedy,51.0,1216,1.3,82,92,20
466,Exwt0pHji3w,TheCoreyHour,1130.0,Comedy,66.0,4790,1.25,163,154,20
467,4CTYAkuCLzc,chingchongchinese,1131.0,Entertainment,45.0,643,2.71,7,4,20
468,jSa-oW2h_Es,davidisbetterthenyou,1131.0,Comedy,30.0,2500,1.11,113,65,20
469,OMz1I7gSTi0,pman776,1131.0,Comedy,90.0,550,1.08,26,18,20
470,xRBAoESGGEk,sadlerocks19,1130.0,Comedy,22.0,1035,1.0,24,0,20
471,0GMzzp_nJbw,smosh,759.0,Comedy,247.0,2102333,4.74,20514,10213,20
472,MjHP7JROj8k,batermaster77,1133.0,People & Blogs,119.0,602,4.75,4,6,20
473,kxhdA5pB7f4,vivalabam454,1131.0,Comedy,13.0,377,1.25,16,20,20
474,UW_1CvDFYVg,mileymandy,1124.0,Comedy,135.0,721641,4.11,5776,33543,14
475,3lj0uSB2Qs8,AlfredoFoX007,1133.0,Comedy,509.0,1849,3.71,14,25,20
476,r87qmzmgy_k,emilykatandkaty,1125.0,Entertainment,296.0,9400,3.3,81,157,20
477,jWUVtoamdOY,mom2allison,1107.0,Comedy,94.0,41036,4.2,158,547,20
478,G5eVTQjUbVU,AshleyTisdale4EverX,1125.0,Comedy,274.0,4254,3.56,16,33,8
479,M3pAXdYk2ns,hgesse1120,1133.0,Comedy,184.0,205,0.0,0,1,0
480,CdpkTKmILJc,NicolasIsReal,1132.0,Comedy,130.0,3693,2.98,42,36,20
481,LsGU_kjTaKI,strangeperson1234,1133.0,Comedy,107.0,236,0.0,0,4,20
482,rTECT7I8AH4,jessicabillie,1132.0,Comedy,44.0,561,3.0,2,8,0
483,Bxrf90orhNE,swimmerfun1,1133.0,Comedy,155.0,803,2.0,1,0,20
484,DOTTmi8CXOM,jlomarda,1133.0,Comedy,418.0,1015,2.12,16,22,20
485,cGfR5epTmu8,coolfrog101,1127.0,Music,92.0,883,3.0,2,3,20
486,SaKST2SrVvs,rockinmarissa134,1134.0,Comedy,265.0,27,0.0,0,0,20
487,0pr7TkYVVAg,aFurryHatGuy,1134.0,Comedy,509.0,44,0.0,0,0,20
488,Cgx0LnnXFO4,mileycyrushomepagess,1134.0,Entertainment,509.0,1260,4.72,39,102,20
489,2h8nqVzP3j4,minchkin77,1134.0,People & Blogs,508.0,155,3.14,7,3,20
490,tyfxM1WImb8,BuckyKentucky06,1133.0,Comedy,509.0,105,0.0,0,1,20
492,lQtSfbJiqqE,AlfredoFoX007,1125.0,Comedy,135.0,10143,3.71,35,132,20
493,6up0iPGJidA,Sillyprd9,1126.0,Comedy,135.0,914,3.14,7,6,20
494,TU4-L6nF--k,kimvandijk,1134.0,People & Blogs,227.0,43,0.0,0,0,20
495,v_EM3z9_gY4,lyzettesalazar,1135.0,People & Blogs,18.0,17,0.0,0,1,20
496,owGaV0uxi54,Chivalryaintdead,1132.0,People & Blogs,9.0,1099,3.14,7,9,20
497,PiYdJDbCi9M,kidblood1,1124.0,Pets & Animals,256.0,62308,4.4,77,2376,20
498,DCUOSFywsQY,davidisbetterthenyou,1134.0,People & Blogs,19.0,98,1.0,1,2,20
499,RdR5uqFMxyg,WHATTHEBUCKSHOW,1014.0,Entertainment,129.0,103646,4.69,2064,602,20
500,ozWs6dXC_tM,TristinaLue,869.0,Music,213.0,30519,4.47,247,183,20
501,l26-BiP5SlA,davidchoimusic,868.0,Music,233.0,94956,4.57,1051,537,20
502,GY8Yk9uD1bc,AxolotlVids,603.0,Comedy,216.0,25089,3.89,157,84,18
503,Bizjbag0Em0,elena019,0.0, UNA ,354.0,93449,3.93,99,10,0
504,BmpZ1ztfVqg,craigcoffey,864.0,People & Blogs,650.0,56454,4.52,23,7,20
505,Xv6lHwWwO3w,tenerorso,747.0,Music,186.0,1965786,4.85,4273,1830,14
506,hYkuhfsoX6M,Animedreamer240,1012.0,Music,660.0,503249,4.9,2131,1866,14
507,Wi2TuXgebGw,trey5,604.0,Music,182.0,136998,4.7,322,333,12
508,Tz_5LHD0gXY,Kohishicool,777.0,Film & Animation,197.0,44323,4.86,426,231,20
509,rDB9zwlXrB8,myredroom,849.0,Music,372.0,7990144,4.9,15439,7052,20
510,TOOY0xuQ3TU,Google,1091.0,Science & Technology,95.0,318872,4.79,243,185,20
511,A7505mVOOI8,mesto4jetset,719.0,Music,199.0,136014,3.89,276,369,20
512,#NAME?,thinkslinks,642.0,Film & Animation,238.0,21366,4.83,58,41,20
513,nKrS2_7bRfM,b4l14,728.0,Sports,427.0,348517,4.68,447,278,14
514,i8Ed4wFxFWM,Number1Freebies,1133.0,Science & Technology,432.0,591,2.33,3,0,20
515,wXE5frYiBO8,MikeDudeVlogz,1133.0,Nonprofits & Activism,10.0,3832,2.0,4,860,20
516,u6lY_sNa63o,Drano63,1087.0,Science & Technology,199.0,3203,3.57,7,32,20
517,t15Zk6I5HGQ,paintballkid5000,1104.0,Science & Technology,180.0,226,0.0,0,1,20
518,Vd9kMaPsNrQ,eckounltd93,1124.0,Howto & Style,121.0,320,1.0,1,2,20
519,ir9oucOBugE,cannon777,1076.0,Entertainment,413.0,4934,4.86,7,26,20
520,#NAME?,Drano63,1081.0,Science & Technology,156.0,2799,4.43,7,30,20
521,#NAME?,Tastythomas897,1133.0,Howto & Style,271.0,203,3.4,5,15,20
522,GXQQfcsWaKY,salc75,1062.0,People & Blogs,399.0,678,4.33,3,1,20
523,InM0kNBGryk,hillcrester,1078.0,Howto & Style,150.0,8544,4.0,7,26,20
524,p6h3tqL5E3g,Flopbuster,715.0,Entertainment,169.0,1239,3.4,5,7,20
525,MDJ9D6Z4HGk,techguy42,1109.0,Music,119.0,754,4.0,4,1,20
526,Wi_clDXyy2o,JordanRutledge01,1106.0,People & Blogs,93.0,7945,3.0,38,1312,20
527,LmN1Ky3bW1A,Drano63,1087.0,Science & Technology,199.0,723,2.33,3,1,20
528,rxdvasZiZ2A,Astroranagun,1128.0,Science & Technology,199.0,76,5.0,1,1,20
529,7Rgz8doVQXg,usethistocomment,1087.0,Howto & Style,64.0,244,5.0,1,3,0
530,9zqGfbuA2uQ,freebies4you,1019.0,Entertainment,199.0,872,4.14,7,4,20
531,99IxHLQbP6s,freeipodswiixbox360,1070.0,Education,63.0,5627,5.0,1,11,0
532,inaB1DvJTg4,StoneColdCartman,1088.0,Entertainment,119.0,1706,3.0,2,1,20
533,lyto3AubZFw,machinima,1116.0,Entertainment,655.0,518076,4.88,6542,6395,20
534,0lFd5HTUSt8,MontanaKilla99,1135.0,Entertainment,23.0,207,1.0,7,6,20
535,jKnl5Yf-eEc,LilGreenOwnage,1135.0,Entertainment,18.0,462,1.57,14,19,20
536,l-ZBTdLEDyg,Jonaslover1023,1131.0,Entertainment,47.0,3904,1.24,355,388,20
537,EEEJK4Igy9o,disturbed764,1135.0,Entertainment,20.0,67,1.0,4,4,20
538,LTxO_pgMqys,machinima,969.0,Entertainment,407.0,3731016,4.82,35352,26192,20
539,kb8rdc-0OpQ,machinima,1056.0,Entertainment,621.0,1134816,4.87,12763,8108,20
540,LbbRpN2FNmw,machinima,1123.0,Entertainment,512.0,566582,4.91,8495,7879,20
541,iyjLnvI4yE0,machinima,1067.0,Entertainment,545.0,786678,4.88,8040,5353,20
542,No3e1meC-KQ,machinima,1088.0,Entertainment,489.0,548666,4.86,5600,3735,20
543,BzgXGACAU20,machinima,1074.0,Entertainment,487.0,830845,4.92,8864,6556,20
544,3IWY5MIlhiY,machinima,1001.0,Entertainment,554.0,746413,4.83,12969,7182,20
545,tcfgvsCScsA,machinima,1102.0,Entertainment,542.0,630535,4.91,6287,5319,20
546,xLJtFp1m0Lo,machinima,1086.0,Entertainment,484.0,146761,4.57,852,508,20
547,JqoKuW0NS8g,Marutodubber,1059.0,Comedy,617.0,12375,3.69,174,70,20
548,0eq5ImdIc7Y,machinima,1051.0,Entertainment,419.0,45203,4.22,740,345,20
549,jA5cYuEycO4,machinima,1052.0,Entertainment,382.0,67407,3.9,981,403,20
550,hnHQajBxeIo,machinima,1095.0,Entertainment,335.0,124055,4.28,1305,1049,20
551,f62bnWUgXrA,Trevanator72,1098.0,Comedy,413.0,3995,4.05,21,44,20
552,CFW8Pwdxrv8,machinima,1056.0,Entertainment,199.0,186823,4.68,927,1018,20
553,9HjSoMZ7y7A,TRINITYCHGO,1129.0,People & Blogs,182.0,8172,4.79,29,81,20
554,RvMbeVQj6Lw,TRINITYCHGO,1129.0,People & Blogs,408.0,99596,4.53,1025,2050,14
555,8pedwsGGGp0,TRINITYCHGO,1129.0,People & Blogs,84.0,6811,4.55,38,49,20
556,ZXptgNiUgw0,TomoRiordan2,1131.0,People & Blogs,596.0,1637,0.0,0,0,20
557,Wo6x_iIBcbo,TRINITYCHGO,1129.0,People & Blogs,119.0,13746,4.48,62,106,20
558,8A04oMn6XNE,TRINITYCHGO,1133.0,People & Blogs,336.0,2601,4.87,31,31,20
559,#NAME?,TRINITYCHGO,1129.0,People & Blogs,103.0,4361,4.56,18,21,20
560,1RMc-HLMh4c,freedomanddemocracy,1131.0,News & Politics,505.0,2142,4.39,18,23,20
561,6yOR_srOUI0,TRINITYCHGO,1129.0,People & Blogs,195.0,5497,4.09,32,67,20
562,z0AeDA6uS70,ShanaKeatsdhiuu,1131.0,People & Blogs,127.0,4730,4.91,11,51,20
563,4ThIdzzb0zc,TRINITYCHGO,1129.0,People & Blogs,350.0,4181,4.78,37,34,20
564,zguaFD1keQ0,TRINITYCHGO,1133.0,People & Blogs,185.0,3270,4.2,30,31,14
565,6q-x8zXolAA,lohanaddict,1130.0,People & Blogs,19.0,339,2.14,7,7,20
566,zhES-GCD72c,freedomanddemocracy,1132.0,News & Politics,597.0,883,3.57,14,18,20
567,2CBNoQhd5JM,youlikewater,1134.0,Howto & Style,85.0,30,5.0,2,3,20
568,#NAME?,puebloplug,1133.0,Howto & Style,15.0,155,2.71,7,3,20
569,Ho8b_9PemLs,ConanOBrianFAN,1135.0,People & Blogs,60.0,679,3.0,14,19,20
570,SCs1RJqL-QE,bigedude33,1133.0,People & Blogs,182.0,252,3.79,14,15,20
571,JsX9db1e7s0,ConanOBrianFAN,1135.0,People & Blogs,340.0,709,4.1,21,76,20
572,nKho22Z6HKk,DownIoadMaster,1132.0,Science & Technology,79.0,277,3.4,5,11,20
573,476sb1N6V10,lisaSlaughterxvrjjh,1133.0,Film & Animation,87.0,72,1.0,1,1,20
574,lVo88qqkkPQ,Pinecone1981,1102.0,Entertainment,534.0,974,5.0,2,7,20
575,dO0ElTizApU,Wiilov33,792.0,People & Blogs,215.0,2579,4.2,10,14,14
576,lbVnhaqP8F4,ParamountPrizes,1059.0,News & Politics,152.0,407,5.0,3,1,0
577,ZC27cpPehBE,ParamountPrizes,1059.0,News & Politics,158.0,338,5.0,2,0,0
578,Y1W2fZH56Zo,Vidaluko,645.0,Entertainment,48.0,2376,3.5,8,6,0
579,NVdztvwn1JI,kortsta,1131.0,People & Blogs,28.0,16400,3.83,24,56,20
580,I5YpDB1Wa4Y,P3rrigo,1133.0,People & Blogs,30.0,935,3.88,17,18,20
581,UeUFrDws0uI,Shinsengumi9439,1135.0,People & Blogs,48.0,88,5.0,1,1,20
582,9VXr9GwFKOQ,SufficientxGrace,1133.0,People & Blogs,24.0,218,5.0,3,0,20
583,T7Hih6uH4so,krispink,1133.0,People & Blogs,69.0,205,2.33,6,5,20
584,rV07oaJ-cZQ,incorporatedfx,1102.0,Comedy,67.0,102577,3.64,590,378,20
585,_vPeW4fQudI,senglyy,1134.0,People & Blogs,18.0,57,5.0,1,0,20
586,b53WxCAzj14,NiiNANiiNA143,1132.0,People & Blogs,7.0,420,2.33,3,5,20
587,AwsFXp84yyA,theEMOofMEXICOcity,1134.0,People & Blogs,147.0,203,1.8,10,12,20
588,piOqVLyYyO4,nyr50973,1132.0,People & Blogs,9.0,206,5.0,2,1,20
589,5ZITqcx36XQ,sobechick,1134.0,People & Blogs,14.0,15,0.0,0,0,20
590,NoQYV72nQ6E,TeenVictor,1136.0,People & Blogs,59.0,4,0.0,0,0,0
591,hMrX_GJ_0sE,candyhouz,1135.0,People & Blogs,55.0,7,0.0,0,0,20
