,VID_ID,UPLOADER,INT_AFT_EST(m),CATEGORY,LENGTH(m),NO_OF_VIEWS,RATINGS(/5),NO_OF_RATS,NO_OF_COMS,REL_VID_ID,POPULARITY
1056,OSJjtP_p-Hs,SamTubeCOM,1127.0,Entertainment,306.0,9433.0,5.0,1.0,31.0,"['OSJjtP_p-Hs', 'SamTubeCOM', 1127.0, 'Entertainment', 306.0, 9433.0, 5.0, 1.0, 31.0, 'zbr1EiIC2Ro', '_HCccixI3v4', '2FFbU5A4-bk', 'Ia6kRlhUQ7I', 'q4N-_Moli4s', 'wLn1-mdmwXs', 'MelqiMMbxDM', 'UmY69ReWtbE', 'PhuExBHFjhs', 'rlcttPtTJlg', 'H2c--TRBl2g', '-7L3WDbDyDc', 'PA8HvcW4Ffo', 'mFKlvJK39Pk', 'PP8avO4rlMQ', '0iu0ZX7Lg1Q', '48KVZXroyjA', '6pfzlSpahs8', 'pWe7wTVbLUU', '09MpUxKVqKE']",44.370008873114465
3753,xVzxIyb6dnk,davidrlewis,567.0,Music,270.0,11816.0,4.88,33.0,23.0,"['xVzxIyb6dnk', 'davidrlewis', 567.0, 'Music', 270.0, 11816.0, 4.88, 33.0, 23.0, 'FsEQ4qn9V7M', 'X_aHlHc_Vb4', 'fQR2zias9ek', 'q2qximPa7co', '1n6uV9wqpuU', 'ijDsMdRFlIw', 'w6vj4KUcEiQ', '8PCrZDQ_kuw', 'zjVbF4PoRyM', 'grYM3ej1tVs', '5f7EkIu8_XA', 'gBsp4-gvmL0', 'R-nwmrKi_a4', '7hoy2q5ny3s', 'Ei3ZJJ9zqOY', 'qXQytTxf8bY', '095aXLGhdaw', 'ZnLCKOA3VcY', 'yqOiGsUqkpc', 'XUWN6-EJt-0']",43.987384960718295
332,3nSPbdOS4-g,dedelopez,634.0,Music,197.0,16149.0,4.86,28.0,18.0,"['3nSPbdOS4-g', 'dedelopez', 634.0, 'Music', 197.0, 16149.0, 4.86, 28.0, 18.0, 'AZs3EOrvcPk', 'Gt9-0MDrrNo', 'UPVv-H_8HWk', '_Z9EltOnY3I', 'IoY1RjCelSk', 'zpvjxUmLryw', 'SKPPnsUuGZc', 'k3BS_RYxBVM', '3G9fnUrO77E', 'Jlq_NiFSZ_o', 'GDd8lrbWatc', 'f9bGH8rsKMg', '6TIun536HFo', 'AyK82eiwNjo', 'zqvJ7Xr6xHU', '3n1kzBO9Hcw', '2VJYgi9pJNs', 'sdvLmn0r0r0', 'gN5kS3-BE9A', 'VATSlUPymxU']",43.645180261379
3656,61wMQZNw_6o,IntellettuAlettone,925.0,Film & Animation,208.0,12304.0,4.88,34.0,30.0,"['61wMQZNw_6o', 'IntellettuAlettone', 925.0, 'Film & Animation', 208.0, 12304.0, 4.88, 34.0, 30.0, 'iab76GJZMoQ', 'BaJ6n0b9Qeo', 'e603cva9Rsg', 'FFkmSE-pFRU', 'z33N6Ksn73c', 's7Hg6MT5JGU', '0m-SxyHvqR8', 'CQyd1mbUd_k', 'mL2UsAbI1hg', 'B4pb6E14QY4', 'emM_juVdzds', 'aOQKwj9ayk4', 'rQjd4137JVM', 'dbrDjlaGwFA', 'hXOlklt-ZeI', '2uwV9vjemY0', 'syNF74i687A', 'o6FMPc3DWno', 'cs5WtZ3anbs', 'HtwAPNhGMKA']",43.445151033386324
1919,XWPtjB3r5zA,Ziggystarla,1047.0,People & Blogs,309.0,1250.0,3.64,22.0,42.0,"['XWPtjB3r5zA', 'Ziggystarla', 1047.0, 'People & Blogs', 309.0, 1250.0, 3.64, 22.0, 42.0, '4qoZeZd8Mrk', '#NAME?', 'PRzYoBouaro', '7OYQQfpnt3A', 'nyN4JJPc8Qo', 'mD9X0zQrpao', 'N4rkZH_F238', 'v5Q0rC2bO64', '2LpaIXTKNuU', 'HLSt2UMwrBY', 'N9y3-f3pJ3U', 'a5P6BNOlqqI', 'wZcv-_KRpro', 'yWb_y8ZQqPQ', 'cpgchWJ8lsY', 'iBwFqhV2Yvs', '_3qLSa4AIFM', 'BNtCm80TlR4', 'OJ0Km3P10Xw', 'ZJZLPLbLcAc']",43.359341842493706
315,37vthK3EPeM,Nimwghen,862.0,News & Politics,302.0,16332.0,4.59,22.0,24.0,"['37vthK3EPeM', 'Nimwghen', 862.0, 'News & Politics', 302.0, 16332.0, 4.59, 22.0, 24.0, '22tjvhnrghA', 'mHPR856KTH8', 'ajATPo-HUfY', 'uEY_b81F0Uo', 'Rmse957f2L0', 'OrQllR5uA9U', 'SPSsKcpxJMk', 'gOM-iLDa-BQ', 'FJ6E3cShcVU', 'gNLKxrK-3lI', 'CN1a9WIvxoI', 'VKvf7AGTQQ0', 'MwfH9wd6wYw', 'XP42AdHxBLc', nan, nan, nan, nan, nan, nan]",43.15527209449483
2425,phhwmjVcZBQ,andr3sfc,767.0,Sports,249.0,19870.0,4.75,24.0,17.0,"['phhwmjVcZBQ', 'andr3sfc', 767.0, 'Sports', 249.0, 19870.0, 4.75, 24.0, 17.0, 'vgDWdr04jYM', 'bHQuv5cfDFA', 'QqliJt6PMP8', 'MmPL6mh6-Cg', 'g827tIkZR6c', 'z5jKM5zouMQ', '3Cv4Jy1ztVI', 'zZONbfxOowY', '4HeyWQ_kJr8', '7c9PbfcqgZk', 'hHaspYZrGZQ', 'XRgHgo_Pnlw', 'bBTBoPoaqzI', 'k3_v6HYt7Hc', 'G4uYTY3YjE0', 'Iba7RiOuvEQ', 'oD2oxjbHFrk', '6laz7KKfFss', 'E0EfQgeo1fQ', 'L_KlA133Vzg']",43.10404443720122
1043,WRxut1xxX3M,josh3d2004,1122.0,Comedy,177.0,1970.0,4.72,29.0,41.0,"['WRxut1xxX3M', 'josh3d2004', 1122.0, 'Comedy', 177.0, 1970.0, 4.72, 29.0, 41.0, 'V44YJobMQ54', '4ZM5Q1zAKE4', 'TUGRze6lykU', 'nETwo5bHeMw', 'QxySE-VkCsk', 'GQnzEoh_OAM', 'wawbaqzMT4M', 'op77psdh1cg', '_vE2QPxgAjg', 'qgGKJr1Elqc', 'WSmdClKYi9s', 'aMyOYqbQrhg', 'KPSmxmIOAjs', '#NAME?', 'v-iZ6Z_vP_E', 'Zz9Ev_uRzzE', 'gw2P_gim1Gc', 'CDjo6N314Kk', 'Mz_PsVlI9IA', 'oxXAnpahZNg']",42.918551847071114
835,h0rWd8uUEiE,SweetBrooke23,948.0,Entertainment,211.0,6369.0,4.97,60.0,36.0,"['h0rWd8uUEiE', 'SweetBrooke23', 948.0, 'Entertainment', 211.0, 6369.0, 4.97, 60.0, 36.0, 'I3a0wT6S4uo', '0JyeKm59YV0', '-2Uzzs33WPU', 'yQYL0CH8G-Q', 'OL2Dx2Rx2Vk', 'skEBnqubIBE', 'bwWcs5V0S0Q', '6zs4t9OHXfo', 'oZO-6gAyHxU', 'bIqobg9FdLE', 'xoC-ku6DP9U', 'YbfudraTZr8', 'zZ_04kFX4xM', '52_8HSowRBQ', 'yOhIMCqtmKg', '6UMRYzil6JA', 'ttq7kFTdePA', 'aBE--powncM', 'YaZVTS2AdEI', 'Gnf3NLzl3Dk']",42.80118776371308
2909,mXbC14UnL7w,superpiri,1072.0,Music,524.0,8217.0,4.71,35.0,35.0,"['mXbC14UnL7w', 'superpiri', 1072.0, 'Music', 524.0, 8217.0, 4.71, 35.0, 35.0, 'o9aw_GqLIOM', '6w0alLBvubc', '5_jvz2xNsuk', 'nwODzscXKt8', 'gyRSWSDnESI', '0XZmZxV1E7o', '6SeU-LM94cI', 'ZJ6ZZ0TvgEg', 'YzL4AecWb9Q', 'VX-SqdVzV4A', 'AX2TzbLj31c', 'tOUSGaUrHxc', '9T8muUBp_e4', 'wf9nzqfZsPU', 'vHvMt_oL-7M', 'vB3VkKfilQI', 'Yw21xI0uOO0', 'zpIu27tfjuM', 'beGjncfEPt8', 'sx-KP8K5P1w']",42.799683368869935
3046,jgNLOJXyDIM,Nharox,625.0,Entertainment,310.0,10253.0,4.5,16.0,26.0,"['jgNLOJXyDIM', 'Nharox', 625.0, 'Entertainment', 310.0, 10253.0, 4.5, 16.0, 26.0, 'tDQCyuHCAkU', 'M-_Yw6o1nG0', 'BGQmZTGvFbw', 'oKmnKVQklxw', '8bFVFQPsMVg', 'zuTtpR4Mwck', 'f8YcjNb3hzI', '7jliszD5bzU', 'w30NJB2PpXg', 'QEYozHREQbA', 'q47yRV8LIJ4', 'oftX025rGsw', 'l_WUjX9oL-M', 'SiT1J5DzSJo', 'EFugamjrGRY', 'fgrGBCU568k', 'hX3HcxJaodA', 'za-F-MWf56c', '9Zvs4T4RU30', 'Fl1QucN1CDU']",42.68605
3236,AYR1dFLqHvw,double0twinky,621.0,Film & Animation,189.0,16262.0,4.75,36.0,16.0,"['AYR1dFLqHvw', 'double0twinky', 621.0, 'Film & Animation', 189.0, 16262.0, 4.75, 36.0, 16.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",42.31873993558776
1110,aRvfaSnD4Wk,Milienkov,639.0,Entertainment,25.0,2544.0,3.77,26.0,38.0,"['aRvfaSnD4Wk', 'Milienkov', 639.0, 'Entertainment', 25.0, 2544.0, 3.77, 26.0, 38.0, 'aIiRFSCgGu4', 'eHP9VTxbNQ0', 'iXgQLTvrtc0', 'HCB7VI6skiE', 'o4zlzz3sT18', 'Ry159_kROQg', 'NqiQeIdcybI', 'LLTF3IUKW0Q', '#NAME?', 'U8PF0I3dfvw', 'X8DQJDfsbKI', 'F1Zrkljl-x0', 'bQytMSDgyOw', 'eAWyX_lWPuQ', 'DYJlb3i9VS8', 'YJbiM1VYQwc', 'zY_Na67Eu8Q', '-8BRtmzUilA', '22IPpCDW2LU', 'SB-V89zyhAY']",42.126220657276995
2789,1ZkR-6IF_w8,ShaniaRichards,823.0,Pets & Animals,240.0,11448.0,4.87,23.0,28.0,"['1ZkR-6IF_w8', 'ShaniaRichards', 823.0, 'Pets & Animals', 240.0, 11448.0, 4.87, 23.0, 28.0, '4HhyHswjlJ8', 'pp5D58ssp0o', 'rFqryp2BUtw', '7UgVN6OjFOA', '69AOC_b9xiU', 'bwZ_fGhWTRk', '8NGkfLSSMqw', 'vPuM0DZiDAo', '0g_W5V5Pe68', 'xwngHMa-Ww8', 'JCQ2IwFuwxE', 'pVb8IYevlsU', 'do-2Y54SycE', 'm9Vw_1l2yGI', 'QwrJkDxyWTk', 'jCahODOQ16A', 'SbZ4SFXkKRM', '3jgge0oz3sk', 'W2MYPu7CjOs', 'WjLY-aMxzbc']",42.121824185112786
2436,nwqXVAYsYW4,employeofdayear,1122.0,Music,291.0,28966.0,5.0,19.0,16.0,"['nwqXVAYsYW4', 'employeofdayear', 1122.0, 'Music', 291.0, 28966.0, 5.0, 19.0, 16.0, 'krqCi_y3z1g', '3UMmZalrS9c', 'h8p8WyqK1GI', '5xiTUFQisn8', 'ZrTqohSq0gM', 'xYfn8ejbRRc', '_zXh9RQoFrA', 'bDte6K_TmOQ', 'vGF1VKe4by8', 'le1i447wzPk', 'mmkSgHixJHM', 'IXYH5RphU8Y', 'MNIpmqrGEP0', 'jgwasdhZOLQ', nan, nan, nan, nan, nan, nan]",42.07955718172437
847,r3Q-2Q3V1jc,fadingspark,1135.0,Entertainment,195.0,1142.0,4.99,83.0,41.0,"['r3Q-2Q3V1jc', 'fadingspark', 1135.0, 'Entertainment', 195.0, 1142.0, 4.99, 83.0, 41.0, 'uQhz_N2OOes', 'wJN3Yd-zpes', 'uJtEl8UrVQ0', 'uYgGEtwYBD4', 'jtPWXE1K0Ag', 'ReeE8rnXmWs', '6Y2vQi4_WAU', 'QFTqupe0wKs', 'ZFFmSGILYtw', 'n3ugG1wlfjk', 'dmuZxLDNtWg', 'yUKsdRXUxqk', 'Jl2AzqMvyMI', 'GBGxBvz8GX4', 'bNsbhltxMNY', '5zuHjSt-8p0', 'o9IeZpN5hps', 'es-aJBqbQOI', 'u-e-aRH-4N4', '5BZ-lK7L43M']",42.066287882808766
1720,hJk5J2wq5T4,XxdaisyXx13,1011.0,Music,89.0,4926.0,4.78,27.0,37.0,"['hJk5J2wq5T4', 'XxdaisyXx13', 1011.0, 'Music', 89.0, 4926.0, 4.78, 27.0, 37.0, 'FSM40dLp-p8', 'uxjA5v-orLg', '08F2-a94iGw', 'YZIn9lZEEsk', 'sAA18PAMoYk', 'mFjfM-DfFjw', 'zXwT5FRFZ2Y', 'bAX6V2f6SKI', '8wsQtz8vxys', 'MYUoR1zj4CA', 'OEwK43c-XMk', 'ErnBqBc7SuU', 'RrdYZ53Bw6A', 'EwbFXQSiInQ', 'v2dgHaDKThI', 'xjlg4MxABPc', 'kPC-FwcaJJc', 'eI7l3E0OHk8', 'hfe64hQsVQA', 'GMkFumlJgMU']",42.0494405978679
161,zokUPp_nj_c,ksalinda,707.0,Sports,68.0,8630.0,5.0,6.0,29.0,"['zokUPp_nj_c', 'ksalinda', 707.0, 'Sports', 68.0, 8630.0, 5.0, 6.0, 29.0, 'KhJtLJjJX9g', 'MJXYydHRIOA', 'MVCROd29BCk', 'DCCkZM8A7fs', '1SoXQ0ZviqI', 'KXdRoM07Rs4', '0PsB8HuRLiA', 'kjO6lIzHNN4', 'YCJi8lVPTSc', 'hxZ-5wELSJM', 'sJHZKqsAiEE', 'sDqj2VF-66Y', 'c5zMdOvIGRQ', 'T1p0GVhg2cs', 'QYW5KfIfzCM', '2jD67nmmT8U', 'w7kmvQ-53-o', '9sGvJTBs16U', 'Yjuh5QXJDxI', 'kf1PJ_ERn6A']",42.03983969825554
2701,PkJJ5bMzo70,ale2872,1016.0,Autos & Vehicles,295.0,23067.0,4.56,18.0,19.0,"['PkJJ5bMzo70', 'ale2872', 1016.0, 'Autos & Vehicles', 295.0, 23067.0, 4.56, 18.0, 19.0, 'cZyIayCNqK4', 'iix5HGIWEdU', '7oZfWkSzM28', 'pTuYby9177Q', '414iJRWrxDU', 'ZBCzGHx5K7g', '8twzHNUumwQ', 'fICkJ0E7UHw', 'Bx_k7INwiVc', '8MgO2Y1mviQ', '78b0xbwD57w', 'RrzOtX-BiSo', 'i-CEu7aOVfs', '31ExuLtv0p0', 'WfYjuPfdMwE', '_ntjZYm0eik', '_BCX8_kfoTE', '79CWaGBT7tM', 'NwloFQwmBUE', 'jqVlkRiZHQY']",41.95707349081365
3576,PhoNQl2nCmM,reutersvideo,1102.0,News & Politics,114.0,17292.0,4.72,36.0,26.0,"['PhoNQl2nCmM', 'reutersvideo', 1102.0, 'News & Politics', 114.0, 17292.0, 4.72, 36.0, 26.0, 'JiGrAP_mZxs', 'bWQZr3gJ8to', 'isKmX-kwHN0', '7rk7wgsdOOc', 'tW9h8COnx3I', 'c0dEnhKL2cc', 'Tcy2X1oMGNw', 'X54M_GqzcjQ', 'Td29-SApubM', 'w1UyQunzJt0', 'izT8L-CPYJQ', '3N4ulFloUJE', '1VtCQ-EtIYk', '6M3hPp5Bwfg', 'gzA1Qb4KsjE', 'HU4lxgDNDDs', 'QaWWBTRSc3s', 'sG9gOhbI1rA', '2DFOj7siJnA', 'CgXU0vcbSAA']",41.82258116555757
1908,bgyHqXcyxNk,SJSR45,1048.0,News & Politics,616.0,320.0,5.0,10.0,41.0,"['bgyHqXcyxNk', 'SJSR45', 1048.0, 'News & Politics', 616.0, 320.0, 5.0, 10.0, 41.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",41.80534351145038
1989,rHFmE3WbVCc,boratFAN999,1014.0,News & Politics,555.0,1647.0,4.87,108.0,40.0,"['rHFmE3WbVCc', 'boratFAN999', 1014.0, 'News & Politics', 555.0, 1647.0, 4.87, 108.0, 40.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",41.66935294762218
214,pyD1kaXW2eI,Madrosed,1109.0,People & Blogs,428.0,2475.0,4.44,34.0,39.0,"['pyD1kaXW2eI', 'Madrosed', 1109.0, 'People & Blogs', 428.0, 2475.0, 4.44, 34.0, 39.0, 'YcRWD1C_V-M', 'B3TMou2YCds', 'QfVw2SZ7U_E', 'tzHfJhcQLZw', 'Ho83lT3hvKQ', '7XvYWdRun6Y', 'cC0DROiiAfY', 'KyHsTrgIdXg', '2E59zXZMg-c', 'aoJiZOxuTfA', 'ARBlWd798Bg', 'xkgV1L6AieU', 'sgo6XMLbq2k', '97nQ3v8L1Gw', '8aGBzw8Nr20', 'o27r8lek4Qg', 'HjUN9TcaO-g', '4jPAlsXt1I0', 'FnaNd-8qASo', 'IgFup1abPLI']",41.36232854187662
381,b9HurVwlLXw,iownhalonoobs,1121.0,Howto & Style,227.0,2351.0,3.43,14.0,39.0,"['b9HurVwlLXw', 'iownhalonoobs', 1121.0, 'Howto & Style', 227.0, 2351.0, 3.43, 14.0, 39.0, 'YpvWyZLinRo', 'j4uLorQsSlQ', 'V4dDsDH72kE', 'DGSX-uHYzJ0', 'd0mNnpZM6wo', 'sAaDs6eQwU0', 'VVz2FN8HA0w', 'zd9uS5aHC3Q', 'gULxSJu3iWk', 'FcT9-NHAPa0', 'ogKamVtmVNo', 'yw6Zj9ROCHU', 'pL_0EJ__N-w', '0eXZqHSDOBw', 'DLjRx_hSEBg', 'WlBDZt_vybU', 'tu6qVARG2TI', 'O3DG8-5h_oA', 'n_HKiuQwP-4', 'Qckiwz20pio']",41.342234611953614
461,8GwutAcFX-o,brandonnajera44,1130.0,Comedy,254.0,4823.0,1.43,103.0,37.0,"['8GwutAcFX-o', 'brandonnajera44', 1130.0, 'Comedy', 254.0, 4823.0, 1.43, 103.0, 37.0, 'a_HddDpgAbo', 'xsihNfp5Izc', 'MpuqdzXyV9s', '78qgnwJKiAE', 'ATJGYUvm1x4', 'mV8sp_ntZ4w', '6beeTh0oP98', '1yI30ODAutQ', 'm6uebl8oZ7w', 'E3b9WcRqZyQ', 'KnoNr4Bw62s', 'MjHP7JROj8k', 'nNZKQ3Vp2aE', 'ewQyIbHNdP4', '4ajpZLYOYCw', 'ngfZnignYrw', 'HYK84E2ivaM', 'optxJSwN5Iw', '7kRLQpZv-_g', 'rSbcjDX1HLc']",41.282025088065986
783,wbM1GfjQSWA,thelonefilmmaker,1108.0,Comedy,163.0,4642.0,4.77,64.0,37.0,"['wbM1GfjQSWA', 'thelonefilmmaker', 1108.0, 'Comedy', 163.0, 4642.0, 4.77, 64.0, 37.0, '1nZvN00-om8', '3y1__OKTKpo', 'i0Cd6wC5m7M', 'ILCYbCcvkR4', 'tHdbfKZydl4', 'DEZeUm2ICMk', '4-2UAXblTUE', 'A2V1qWKcOHo', 'Jnd_gUXSqas', 'vIX74btZ5xA', 'jRZjxyAt6Zs', '_vizZEw1FWI', '0VuavuJPhP4', 'LKvyF5A3ozw', nan, nan, nan, nan, nan, nan]",41.26406193592058
2409,#NAME?,HortonGB,1116.0,Film & Animation,80.0,16903.0,4.81,48.0,26.0,"['#NAME?', 'HortonGB', 1116.0, 'Film & Animation', 80.0, 16903.0, 4.81, 48.0, 26.0, 'TEJenuU1QKE', 'N12QDWhtgqE', 'vyKaJBZKrUY', 'iEFW7upjkaA', 'VblpG7Up76M', 'MIQFTBsGccA', 'NvF1TNGJEXE', 'P2IgPKK4xZ0', 'HLRVr_Mp8T8', 'ZatPyrKejQw', 'aBnOFA3SBcc', 'xcxGeiUbLSM', 'tg6AEOw2ZxQ', '4ylfIm6k1AU', 'uzB5vpPufR4', 'cG9rdY98EFc', 'VwRMOOpyq7A', 'xJkaKAIl_Fc', 'C1tiufSK90g', 'SsUb4WOKeNc']",41.246265681003585
1875,BOXzyTGsC1c,IowaPublicTelevision,1031.0,News & Politics,157.0,6802.0,5.0,37.0,34.0,"['BOXzyTGsC1c', 'IowaPublicTelevision', 1031.0, 'News & Politics', 157.0, 6802.0, 5.0, 37.0, 34.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",40.732613311662774
4047,GxJ0XxucDHo,leibi1,765.0,Film & Animation,167.0,6609.0,3.78,41.0,32.0,"['GxJ0XxucDHo', 'leibi1', 765.0, 'Film & Animation', 167.0, 6609.0, 3.78, 41.0, 32.0, 'P7eR8CWEDkU', 's3NxN18zeZ4', 'kdV7s9RZc78', 'ZJ_o1zqWhlo', '#NAME?', 'qUalITenbRw', 'swJ0zhVJ8DU', 'uCzJ4hxiWpM', '_2C06kUKii8', 'pV_pq6TqYwQ', 'WZ78cxu1Z6E', 'iVtECrWTvlA', 'VuDmxYAirXE', 'lO5LRDqDWOA', 'pZfbb9CWRfc', 'GrfXRDyfqbg', 'GTxa00o-y6A', 'cwm0YXYA9pc', 'MJXftUcSC8Y', 'JVm_z_s5tGY']",40.73141080822573
2044,gjbG5N4EfDc,ruitico34,838.0,Music,261.0,14752.0,5.0,43.0,23.0,"['gjbG5N4EfDc', 'ruitico34', 838.0, 'Music', 261.0, 14752.0, 5.0, 43.0, 23.0, 'BuNLvd77hBc', 'Nr_B8JaV0hw', 'b_NDR9Iy9Y0', 'WeMAEzvcwao', 'oJvDnpZtWX8', 'fq1lJeSgZcY', 'ScED877vBXM', 'mJ_O0HqCHkI', 'Kfc2cwNVjy8', 'kIPrJmzG7Ss', 'mFH7sPi8fTk', 'Q7sIzWKHGwQ', '5EcDRYTwmE8', '1FjYmpGM4VA', 'DjLuzfsRuXE', 'FCgZQio1M5A', 'IYonYospK9Q', 'kSlYm6vl_SM', 'cwNVfNc1IQM', 'C1x9vr-Mg_M']",40.720097685519235
1685,yJxRTMUjP4Q,cokonice,1130.0,Music,211.0,1517.0,4.69,26.0,39.0,"['yJxRTMUjP4Q', 'cokonice', 1130.0, 'Music', 211.0, 1517.0, 4.69, 26.0, 39.0, 'Cu8IyvgoGIk', 'ixDqy-jmWeo', 's6m5TygAFB0', 'iGHDhMBtaZc', 'iDsxoPZHxJg', 'lIAXYQ5JHxo', 'tMvhTNrGm9s', 'ub2_klAGROs', 'Vch2QItz-tQ', 'GZnsHXjXmS8', 'tXfsTdtDH_k', 'Yjh08OtD8MA', 'mwZND7gItmM', '5TGzwlTSp4s', '_D3psrG3C4g', 'KLy4zydtkcA', 'z2mKR3QUisg', 'jDljiAMQe8s', '4GthAdP0n8k', 'v5aJ2KafNZI']",40.52286249149081
3919,od1PLcqUhfs,badboyforeverdotcom,1040.0,Music,312.0,22118.0,5.0,38.0,19.0,"['od1PLcqUhfs', 'badboyforeverdotcom', 1040.0, 'Music', 312.0, 22118.0, 5.0, 38.0, 19.0, 'KN_ACKracDU', 'gGcEVboeW_Q', 'dQEdOJDU5zo', 'NGEynf5t7GU', 'ycqyTP4tBaw', 'OyplEyeNtJk', 'frvg9hfJYBo', '5XyC7wHAqRY', 'Be_d3j8llkc', 'mZ6ds4CAJTQ', 'ikgKdhGdMlU', '4qaO98VObVk', 'NfqBCwnM--0', 'UK2TUW5ENlw', nan, nan, nan, nan, nan, nan]",40.398886639676114
3494,kGdLyqPENuk,MagicUrzay,998.0,Entertainment,74.0,8821.0,3.89,9.0,31.0,"['kGdLyqPENuk', 'MagicUrzay', 998.0, 'Entertainment', 74.0, 8821.0, 3.89, 9.0, 31.0, 'syQzPRg6h0s', 'jTUzNBR3fUk', '1PcdxPyg0TM', '2dnt0zQGiqI', '3tMISktvF1A', 'ARoQB7uyvho', 'CfYH6XaTwxg', 'nUDPkjVbmzA', 'aVSUo1WqkF8', 'oJQEsIsHjXI', '0M9b_6P3Dtw', 'NTqcQBibJL4', 'kSbqINAAY8Q', 'zfBBeb9FZnc', 'kcyjl_DYNeE', 'xjZCTXmfs6o', 'UtbiQ-2mu0w', 'xrxHqdekZjs', 'QfLtc1XhSpY', 'MJtMWXx9FJ4']",40.27089957693164
2047,pA9jeOdL_to,GamingMazterResponds,1133.0,Entertainment,127.0,1241.0,3.92,38.0,39.0,"['pA9jeOdL_to', 'GamingMazterResponds', 1133.0, 'Entertainment', 127.0, 1241.0, 3.92, 38.0, 39.0, '1ziB8_mWqJk', 'ItOgS2O3j_g', 'j8bUwZVcVwY', 'h2tPjdulvpQ', 'uqmO5CDMcN0', 'evB_Lc3kxv8', 'qYhodyTvQFc', 'ITs8hC18Sw4', 'Nv-R4ZZchhQ', 'ylPqlrBoyRY', 'a0fv5qKIvgA', '0HSBZVFxF6o', '4VxVIucv0tc', 'DME2E6_ll30', 'niaeOlGRkFE', 'zsHil7IAMWc', 'KfKk7kZt9dU', 'u6hH0YJ3HSI', 'iR3-MGAMUao', '8QOQKA2xye4']",40.198480048311424
2616,CxfwTCryzHs,ruffliferescue,681.0,Pets & Animals,244.0,15610.0,4.92,25.0,17.0,"['CxfwTCryzHs', 'ruffliferescue', 681.0, 'Pets & Animals', 244.0, 15610.0, 4.92, 25.0, 17.0, 'hMBRPdMS9Wc', '8cdLOvBChc4', 'JCNfCChF_GI', 'yVukuxZr9c8', '0emrI9WIGQ4', 'GXK2gFZJYJA', 'miPqiXKu8NA', 'hCC_t0fN5CM', 'FmunMKtxGTU', 'YqFN2ghiou0', 'Wsxbnri3ZDs', '25OPaxk76ck', '8uyTUSGDXH8', 'KQ_vcv5I_KA', nan, nan, nan, nan, nan, nan]",40.118973274596186
3931,Mi8wb3-QP_I,CSM143,729.0,Entertainment,314.0,8724.0,4.92,51.0,28.0,"['Mi8wb3-QP_I', 'CSM143', 729.0, 'Entertainment', 314.0, 8724.0, 4.92, 51.0, 28.0, 'D8HtvyrITNU', 'KWXavWsYBR4', 'q-Jsq8QzpSw', 'UDi7gxzj-RU', 'XHOZP8aA8rk', '8KF1wE9ljDI', '4-C5_0_2cH0', 'N9KSSQxGLV0', 'Yk6dt4N93HE', 'ecxc8vLdB4Q', 'opKxXaBbp4M', 'HkWJZO_iHNM', '8qw3d1MFXNY', 'iAIcK2yzmT8', 'wlYmuYNRrwU', 'U85QZTJZA5Q', 'OhWRxYDmFHw', '05xVcdg7HE4', 'DExVW7_8D58', 'a3yBPNa7ouQ']",40.0635487775357
1477,RwnKwQzdHZA,TheUglyTruthz,1131.0,Education,379.0,3308.0,2.35,20.0,37.0,"['RwnKwQzdHZA', 'TheUglyTruthz', 1131.0, 'Education', 379.0, 3308.0, 2.35, 20.0, 37.0, 'n-Akqik3hME', 'hk59AaTsXi8', '0vCpwlp5xSA', 'liz81wxTOZk', 'K8K6esfFu0k', 'PuZYF6JbzME', 'P9AkBkQ3pDU', 'Wo6k9GPGfts', '#NAME?', 'loaJUu6REGs', 'fv3Adc0g_58', 'dAS6iNBgNxY', 'kjT-Ia4sDYw', 'R3WWNKurKjA', 'xkfMbZeGbXQ', '3eXOGp4Nxj0', '631CcBpEqBA', 'CMGEKUZD2mo', 'jl18NiGy40w', 'NShz_08kuEk']",40.04234526967286
3184,vnNpUZrmKN8,GamerHelp,776.0,Entertainment,58.0,9875.0,2.24,29.0,27.0,"['vnNpUZrmKN8', 'GamerHelp', 776.0, 'Entertainment', 58.0, 9875.0, 2.24, 29.0, 27.0, 'UbpYBGhDMpY', 'aSS3a3iYt1M', 'XapmqtW9wME', 'rEjFfT8w2hI', 'W4JZY_aaYqg', 'jHqCNJKkcoU', 'Mk3HQjCdqjY', 'x2TUkfeO-gM', '7xavHOCudDQ', 'i5P7O-hM0l8', 'oSp_KZeB8Ec', '0n1plrwQwrk', '_hbi-cwrahM', 'FmiJTHdumyY', nan, nan, nan, nan, nan, nan]",39.80275684322787
